"id","ym","duration_cat","sales_amt_cat","sales_cnt_cat","unique_cust_cat","aov_cat","ind_sales_amt_rat","ind_sales_cnt_rat","ind_rank_rat","ind_cancel_rat","has_dlv_cat","m_rat","f_rat","age_20_under_rat","age_30_rat","age_40_rat","age_50_rat","age_60_over_rat","m_20_under_rat","m_30_rat","m_40_rat","m_50_rat","m_60_over_rat","f_20_under_rat","f_30_rat","f_40_rat","f_50_rat","f_60_over_rat","re_cust_rat","new_cust_rat","resid_cust_rat","office_cust_rat","move_cust_rat","is_brand","big_ind","dong"
"ACA6852B94","2024-01-01",5,6,6,6,6,0,0,77,13.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"슈퍼마켓","사근동"
"BE8BE0B9CF","2023-08-01",4,4,2,3,5,44.7,203.3,38.9,17,1,28.8,71.2,14.1,28.1,35.9,15.7,6.2,4.0608,8.0928,10.3392,4.5216,1.7856,10.0392,20.0072,25.5608,11.1784,4.4144,38.91,7.34,60.9,7.6,31.5,1,"커피-음료","옥수동"
"BF6A6456AB","2024-05-01",6,1,4,4,1,529.1,79.7,16.4,19,0,58.3583,41.7417,6.3,45,16.3,20,12.5,3.6729,26.235,9.5029,11.66,7.2875,2.6271,18.765,6.7971,8.34,5.2125,17.04,25.19,17.4,30.4,52.2,1,"한식음식점","성수1가제2동"
"BFC08ED8B3","2024-04-01",4,1,2,2,3,335.1,224.2,3.4,17.5,1,66.066,34.034,19.6,20.4,21.5,24.8,13.8,12.936,13.464,14.19,16.368,9.108,6.664,6.936,7.31,8.432,4.692,26.16,7.25,52.9,7.6,39.5,1,"한식음식점","왕십리도선동"
"BFC08ED8B3","2023-03-01",5,1,2,2,3,323.4,299.7,3.7,21.1,1,64.2,35.8,19.9,20.4,21.4,25.6,12.7,12.7758,13.0968,13.7388,16.4352,8.1534,7.1242,7.3032,7.6612,9.1648,4.5466,26.61,6.17,55.2,7.8,37,1,"한식음식점","왕십리도선동"
"BFC08ED8B3","2023-10-01",4,1,2,2,3,365.4,321,3.6,20.4,1,65.6,34.4,19.9,20.5,19.4,26.7,13.5,13.0544,13.448,12.7264,17.5152,8.856,6.8456,7.052,6.6736,9.1848,4.644,27.26,5.77,51.7,9.7,38.6,1,"한식음식점","왕십리도선동"
"C1FA7755FC","2023-12-01",3,1,2,2,1,831.1,373.6,1,19.3,1,58.5414,41.3586,34.3,34.4,13.6,12.4,5.2,20.0998,20.1584,7.9696,7.2664,3.0472,14.2002,14.2416,5.6304,5.1336,2.1528,11.84,5.99,9.9,22.1,67.9,0,"한식음식점","성수2가제3동"
"C1FA7755FC","2024-09-01",3,1,3,3,2,428,246.2,1.6,18.9,1,61.1,38.9,27.3,34.6,16.9,14.2,7,16.6803,21.1406,10.3259,8.6762,4.277,10.6197,13.4594,6.5741,5.5238,2.723,11.74,5.5,9.3,26.7,64,0,"한식음식점","성수2가제3동"
"C1FA7755FC","2023-09-01",3,1,2,2,2,683.6,397.9,0.8,20.8,1,57.7,42.3,35,33.6,14.3,12.6,4.5,20.195,19.3872,8.2511,7.2702,2.5965,14.805,14.2128,6.0489,5.3298,1.9035,13.39,6.9,5.3,13,81.7,0,"한식음식점","성수2가제3동"
"C530609FDA","2023-12-01",4,3,4,3,2,141.5,96.2,11.7,19.3,1,56.5565,43.5435,77.3,15.4,2,4.7,0.7,43.6745,8.701,1.13,2.6555,0.3955,33.6255,6.699,0.87,2.0445,0.3045,13.05,5.22,24,4,72,1,"한식음식점","사근동"
"C530609FDA","2023-01-01",5,2,3,3,3,185.5,176.6,14.5,19.8,1,55.0449,44.8551,78,14.9,2.2,3.6,1.2,42.978,8.2099,1.2122,1.9836,0.6612,35.022,6.6901,0.9878,1.6164,0.5388,13.1,13.51,20.5,7.2,72.3,1,"한식음식점","사근동"
"CB17914E57","2024-09-01",5,1,1,1,3,463.6,892.1,1.8,18.2,1,37.3,62.7,61.5,17.7,8.5,10.7,1.6,22.9395,6.6021,3.1705,3.9911,0.5968,38.5605,11.0979,5.3295,6.7089,1.0032,11.76,8.94,5.8,6.3,87.9,1,"일식음식점","성수2가제3동"
"D488494DEF","2023-05-01",3,6,6,6,6,0,0,92,11.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"육류판매","마장동"
"D488494DEF","2023-07-01",3,6,6,6,6,0,0,92.2,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"육류판매","마장동"
"D4AA4CAA8D","2024-07-01",5,2,4,4,1,241.2,43.4,5.7,17.3,1,51.3,48.7,34,45.1,9.9,6.9,4.1,17.442,23.1363,5.0787,3.5397,2.1033,16.558,21.9637,4.8213,3.3603,1.9967,6.86,4.71,5,10,85,1,"중식음식점","성수2가제3동"
"D4AA4CAA8D","2024-12-01",5,1,3,3,1,523.2,93.3,5.1,16.2,1,59.6,40.4,23,47.9,13.5,10.8,4.8,13.708,28.5484,8.046,6.4368,2.8608,9.292,19.3516,5.454,4.3632,1.9392,8.48,12.39,10,15,75,1,"중식음식점","성수2가제3동"
"D4AA4CAA8D","2023-12-01",6,1,3,3,1,353.3,96.5,15.7,17.3,1,48.951,50.949,41.2,37.7,9.7,7.8,3.5,20.188,18.473,4.753,3.822,1.715,21.012,19.227,4.947,3.978,1.785,5.92,19.41,13.5,9.6,76.9,1,"중식음식점","성수2가제3동"
"D4AA4CAA8D","2024-09-01",5,1,4,4,1,358.5,61.9,5.2,17.1,1,54.054,46.046,30.3,45.6,10.3,9.1,4.8,16.362,24.624,5.562,4.914,2.592,13.938,20.976,4.738,4.186,2.208,7.74,7.74,5.4,13.5,81.1,1,"중식음식점","성수2가제3동"
"E4E4B45D06","2024-04-01",4,4,3,3,5,57.1,43.6,40.5,14.4,0,23.7237,76.3763,8.9,35.8,25.7,22.6,7.1,2.1093,8.4846,6.0909,5.3562,1.6827,6.7907,27.3154,19.6091,17.2438,5.4173,37.67,7.88,72.3,10.6,17,1,"커피-음료","금호1가동"
"0507C6C859","2023-09-01",6,4,3,3,4,70.2,126.1,73.3,17,0,25.1,74.9,18.6,40.7,30.2,7,3.5,4.6686,10.2157,7.5802,1.757,0.8785,13.9314,30.4843,22.6198,5.243,2.6215,20.24,79.76,65.2,8.7,26.1,1,"패스트푸드점","금호1가동"
"19DC3A560D","2023-01-01",3,4,4,4,3,82.6,45.8,18.5,8.4,1,25.2,74.8,3.4,18,14.6,24.1,39.9,0.8568,4.536,3.6792,6.0732,10.0548,2.5432,13.464,10.9208,18.0268,29.8452,38.27,4.59,80,0,20,1,"반찬가게","금호2.3가동"
"202266AAE4","2023-05-01",5,1,1,1,4,325,638.1,6.9,17.1,1,21.2,78.8,58.1,25.9,6.9,7.5,1.6,12.3172,5.4908,1.4628,1.59,0.3392,45.7828,20.4092,5.4372,5.91,1.2608,19.24,12.12,10.7,9.2,80.1,1,"한식음식점","성수2가제3동"
"2358FEB402","2023-03-01",2,1,3,3,1,820.8,91.9,0.5,10.9,1,75.2752,24.8248,8.2,25.3,21.8,26.9,17.9,6.1664,19.0256,16.3936,20.2288,13.4608,2.0336,6.2744,5.4064,6.6712,4.4392,14.36,6.96,13.1,13.1,73.8,1,"육류판매","마장동"
"2358FEB402","2023-05-01",2,1,3,3,1,829.7,87.5,0.6,11.6,1,75,25,8.8,25.4,22,26.2,17.6,6.6,19.05,16.5,19.65,13.2,2.2,6.35,5.5,6.55,4.4,14.51,7.31,11.1,5.6,83.3,1,"육류판매","마장동"
"3F53A733C8","2024-03-01",5,4,3,3,4,39.1,28.2,58.1,14.2,0,34.6,65.4,42.5,34.3,11.1,9.3,2.8,14.705,11.8678,3.8406,3.2178,0.9688,27.795,22.4322,7.2594,6.0822,1.8312,17.54,12.07,25.5,19.6,54.9,1,"제과점","성수1가제2동"
"4E8BDFA3D8","2024-11-01",5,4,2,2,5,85.6,222.5,13.4,16,0,68.4,31.6,23.9,39.6,18.5,11.2,6.8,16.3476,27.0864,12.654,7.6608,4.6512,7.5524,12.5136,5.846,3.5392,2.1488,39.12,4.5,36.7,10.9,52.3,0,"한식음식점","왕십리도선동"
"56D6494E4A","2024-10-01",4,6,6,6,6,0,0,82.5,20.3,0,52.1,47.9,8,32,16,28,16,4.168,16.672,8.336,14.588,8.336,3.832,15.328,7.664,13.412,7.664,19.05,0,NA,NA,NA,1,"패스트푸드점","송정동"
"56D6494E4A","2024-08-01",4,6,6,6,6,0,0,81.1,20.3,0,51.2512,48.8488,10,30,16.7,26.7,16.7,5.12,15.36,8.5504,13.6704,8.5504,4.88,14.64,8.1496,13.0296,8.1496,20.83,0,NA,NA,NA,1,"패스트푸드점","송정동"
"56D6494E4A","2024-09-01",4,6,6,6,6,0,0,82,20.2,0,48.2,51.8,7.1,32.1,17.9,28.6,14.3,3.4222,15.4722,8.6278,13.7852,6.8926,3.6778,16.6278,9.2722,14.8148,7.4074,17.39,0,NA,NA,NA,1,"패스트푸드점","송정동"
"56D6494E4A","2024-12-01",4,6,6,6,6,0,0,87,19.6,0,52.8,47.2,11.8,35.3,17.6,11.8,23.5,6.2304,18.6384,9.2928,6.2304,12.408,5.5696,16.6616,8.3072,5.5696,11.092,6.25,0,NA,NA,NA,1,"패스트푸드점","송정동"
"56D6494E4A","2024-11-01",4,6,6,6,6,0,0,85.8,20,0,46.8468,53.2532,10.5,31.6,21.1,15.8,21.1,4.914,14.7888,9.8748,7.3944,9.8748,5.586,16.8112,11.2252,8.4056,11.2252,11.76,0,NA,NA,NA,1,"패스트푸드점","송정동"
"57B4E2F996","2023-11-01",3,5,5,5,3,13.4,12,64.8,17.5,1,72.4,27.6,22.7,10.6,10.6,36.4,19.7,16.4348,7.6744,7.6744,26.3536,14.2628,6.2652,2.9256,2.9256,10.0464,5.4372,19.12,13.24,37.5,0,62.5,1,"한식음식점","왕십리도선동"
"61574AF3E1","2023-04-01",5,4,3,4,4,50.3,32.7,48.7,11.4,0,72.5274,27.3726,37,33.6,16.5,11,1.8,26.862,24.3936,11.979,7.986,1.3068,10.138,9.2064,4.521,3.014,0.4932,31.33,8.15,29.4,8.8,61.8,1,"커피-음료","용답동"
"6ED7CA8900","2023-09-01",5,6,6,6,6,0,0,64.5,19.5,1,27,73,45.7,42.9,5.7,5.7,0,12.339,11.583,1.539,1.539,0,33.361,31.317,4.161,4.161,0,0,0,NA,NA,NA,1,"양식음식점","성수1가제1동"
"730E4C7574","2024-08-01",6,6,5,5,6,0.2,2.4,67.6,17.1,1,32.4,67.6,23.3,6.7,36.7,20,13.3,7.5492,2.1708,11.8908,6.48,4.3092,15.7508,4.5292,24.8092,13.52,8.9908,6.9,0,100,0,0,1,"한식음식점","행당제1동"
"7E63F9E0CF","2024-11-01",5,5,4,4,5,20.1,15.7,62.8,14,1,22.5225,77.5775,34.7,44,8.9,9.7,2.8,7.8075,9.9,2.0025,2.1825,0.63,26.8925,34.1,6.8975,7.5175,2.17,15.92,10.61,37,25.9,37,1,"커피-음료","성수1가제2동"
"81109044D7","2024-06-01",4,4,4,4,4,23.7,75.7,37.5,18.9,1,35.2,64.8,3.2,22.3,25.7,30,18.8,1.1264,7.8496,9.0464,10.56,6.6176,2.0736,14.4504,16.6536,19.44,12.1824,40.08,5.49,84.4,3.1,12.5,1,"한식음식점","행당제1동"
"81109044D7","2024-11-01",4,4,3,4,4,37.6,111.3,38.3,18.7,1,34.2657,65.6343,3.9,19.3,26.3,34.5,15.9,1.3377,6.6199,9.0209,11.8335,5.4537,2.5623,12.6801,17.2791,22.6665,10.4463,42.58,6.22,92.5,0,7.5,1,"한식음식점","행당제1동"
"8A5378CE22","2024-11-01",4,4,3,3,5,31.6,96.7,40.7,16.9,1,31.7,68.3,54.1,18.7,9.6,14,3.6,17.1497,5.9279,3.0432,4.438,1.1412,36.9503,12.7721,6.5568,9.562,2.4588,17.22,5.45,27.6,3.4,69,1,"커피-음료","사근동"
"8CA6B75925","2024-09-01",4,4,4,4,3,102.3,34.8,8.3,15.7,0,26.6,73.4,55.7,27.7,8.5,6.3,1.8,14.8162,7.3682,2.261,1.6758,0.4788,40.8838,20.3318,6.239,4.6242,1.3212,3.57,3.16,5.9,14.7,79.4,1,"호프-간이주점","성수1가제2동"
"9D2E924E3E","2023-06-01",3,4,3,3,4,37.5,59.2,49.8,17,0,50.1,49.9,18.9,27.1,27.5,20.3,6.2,9.4689,13.5771,13.7775,10.1703,3.1062,9.4311,13.5229,13.7225,10.1297,3.0938,25.14,7.32,63.9,11.5,24.6,0,"양식음식점","행당제1동"
"9D2E924E3E","2023-07-01",3,4,3,3,4,44.3,62.4,48.9,16.6,0,48.5,51.5,19.1,26,27.6,20.6,6.7,9.2635,12.61,13.386,9.991,3.2495,9.8365,13.39,14.214,10.609,3.4505,25.41,6.81,57.1,12.7,30.2,0,"양식음식점","행당제1동"
"9D2E924E3E","2023-01-01",3,4,3,3,4,49.4,66.6,49.9,15.3,0,46.4,53.6,21.3,28.5,25.6,20.7,3.9,9.8832,13.224,11.8784,9.6048,1.8096,11.4168,15.276,13.7216,11.0952,2.0904,27.23,9.79,57.5,11,31.5,0,"양식음식점","행당제1동"
"A0EB1A75A7","2023-04-01",4,6,6,6,6,0,0,19.7,16.4,1,33.6663,66.2337,46,34,10.7,7.8,1.4,15.502,11.458,3.6059,2.6286,0.4718,30.498,22.542,7.0941,5.1714,0.9282,14.1,0,NA,NA,NA,1,"한식음식점","성수2가제1동"
"A0EB1A75A7","2023-03-01",4,6,6,6,6,0,0,15.6,15.9,1,33,67,45.5,34.5,11,7.5,1.5,15.015,11.385,3.63,2.475,0.495,30.485,23.115,7.37,5.025,1.005,15.2,0,NA,NA,NA,1,"한식음식점","성수2가제1동"
"A0EB1A75A7","2023-07-01",4,6,6,6,6,0,0,44.6,17,1,34.034,66.066,44.5,32.9,10.3,10.3,2.1,15.13,11.186,3.502,3.502,0.714,29.37,21.714,6.798,6.798,1.386,10.66,0,NA,NA,NA,1,"한식음식점","성수2가제1동"
"A0EB1A75A7","2024-02-01",4,6,6,6,6,0,0,94,17.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"한식음식점","성수2가제1동"
"A1886B3C8E","2023-09-01",5,4,2,3,5,73.1,76.9,33.4,13.5,0,49.8498,50.2502,28.5,37.8,15.1,15.9,2.8,14.193,18.8244,7.5198,7.9182,1.3944,14.307,18.9756,7.5802,7.9818,1.4056,36.45,8.97,25,18.5,56.5,1,"커피-음료","용답동"
"A1886B3C8E","2024-04-01",4,4,2,2,5,89.9,83.9,26,14.4,0,53.3,46.7,25.9,37.8,16.7,16.4,3.2,13.8047,20.1474,8.9011,8.7412,1.7056,12.0953,17.6526,7.7989,7.6588,1.4944,39.22,9.15,18,32.8,49.2,1,"커피-음료","용답동"
"A1886B3C8E","2024-03-01",5,4,2,2,5,97.3,86.3,26.9,14.3,0,53.4,46.6,27.2,38,16.1,15.7,3,14.5248,20.292,8.5974,8.3838,1.602,12.6752,17.708,7.5026,7.3162,1.398,39.51,10.24,18.3,30.4,51.3,1,"커피-음료","용답동"
"AC6E8AC491","2024-09-01",4,6,6,6,6,0,0,37.3,12.1,0,49.4,50.6,5.7,17.7,22.2,28.5,25.9,2.8158,8.7438,10.9668,14.079,12.7946,2.8842,8.9562,11.2332,14.421,13.1054,43.88,0,NA,NA,NA,1,"육류판매","응봉동"
"B5F66DDC32","2023-12-01",5,3,3,3,4,75.8,187.7,21.8,17.3,0,49.8,50.2,36.8,40.7,11.7,8,2.8,18.3264,20.2686,5.8266,3.984,1.3944,18.4736,20.4314,5.8734,4.016,1.4056,31.88,6.88,5.4,28.3,66.3,1,"일식음식점","성수2가제3동"
"BE8BE0B9CF","2024-03-01",4,4,3,3,5,35.8,184.9,38.2,17.3,1,28.9,71.1,12.9,27.6,36.5,15.4,7.6,3.7281,7.9764,10.5485,4.4506,2.1964,9.1719,19.6236,25.9515,10.9494,5.4036,38.58,5.66,58.9,12.3,28.8,1,"커피-음료","옥수동"
"C8BFE622A5","2023-11-01",6,5,5,5,4,2,4,86.9,17.5,1,17.8178,82.2822,62.5,31.3,0,6.3,0,11.125,5.5714,0,1.1214,0,51.375,25.7286,0,5.1786,0,18.75,18.75,0,33.3,66.7,1,"한식음식점","성수2가제1동"
"D63B351295","2023-11-01",3,2,2,2,4,165.7,204.7,12,16.7,1,69.9,30.1,13.4,17.7,20.1,24.8,24,9.3666,12.3723,14.0499,17.3352,16.776,4.0334,5.3277,6.0501,7.4648,7.224,31.04,7.49,48,14.9,37.2,1,"중식음식점","행당제1동"
"E2BDC284DA","2024-12-01",3,6,6,6,6,0,0,83.6,16.2,0,33.7,66.3,0,36.4,9.1,54.5,0,0,12.2668,3.0667,18.3665,0,0,24.1332,6.0333,36.1335,0,28.57,0,NA,NA,NA,1,"한식음식점","용답동"
"E2BDC284DA","2024-05-01",3,6,6,6,6,0,0,79.7,17.5,0,31.8,68.2,11.8,23.5,11.8,52.9,0,3.7524,7.473,3.7524,16.8222,0,8.0476,16.027,8.0476,36.0778,0,27.27,0,NA,NA,NA,1,"한식음식점","용답동"
"E2BDC284DA","2024-06-01",3,6,6,6,6,0,0,80.4,17.3,0,35.3,64.7,12.5,25,12.5,50,0,4.4125,8.825,4.4125,17.65,0,8.0875,16.175,8.0875,32.35,0,27.27,0,NA,NA,NA,1,"한식음식점","용답동"
"E4E4B45D06","2024-08-01",3,6,6,6,6,0,0,42.4,14.2,0,25.3,74.7,7.2,34.5,25.4,25.2,7.7,1.8216,8.7285,6.4262,6.3756,1.9481,5.3784,25.7715,18.9738,18.8244,5.7519,41.09,0,NA,NA,NA,1,"커피-음료","금호1가동"
"E4E4B45D06","2024-12-01",3,6,6,6,6,0,0,47.2,18,0,27.5724,72.3276,4.7,37.6,24.7,24.7,8.2,1.2972,10.3776,6.8172,6.8172,2.2632,3.4028,27.2224,17.8828,17.8828,5.9368,36.46,0,NA,NA,NA,1,"커피-음료","금호1가동"
"E74932DE0A","2023-06-01",6,4,3,3,4,45.7,37.9,78,13.7,0,26.026,74.074,44,27.5,14.3,9.9,4.4,11.44,7.15,3.718,2.574,1.144,32.56,20.35,10.582,7.326,3.256,7.45,100,12.1,18.7,69.2,1,"제과점","성수1가제1동"
"E9CC23245B","2023-05-01",5,6,6,6,6,0,0,93.6,22.7,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,1,"패스트푸드점","사근동"
"E9CC23245B","2023-03-01",5,6,6,6,6,0,0,64.4,21,0,99.3,0.7,0,100,0,0,0,0,99.3,0,0,0,0,0.7,0,0,0,0,0,NA,NA,NA,1,"패스트푸드점","사근동"
"E9CC23245B","2023-09-01",5,6,6,6,6,0,0,83.2,22.4,0,87.5,12.5,66.7,0,33.3,0,0,58.3625,0,29.1375,0,0,8.3375,0,4.1625,0,0,33.33,0,NA,NA,NA,1,"패스트푸드점","사근동"
"E9CC23245B","2023-10-01",4,6,6,6,6,0,0,82.8,22.6,0,87.5,12.5,66.7,0,33.3,0,0,58.3625,0,29.1375,0,0,8.3375,0,4.1625,0,0,33.33,0,NA,NA,NA,1,"패스트푸드점","사근동"
"E9CC23245B","2023-04-01",5,6,6,6,6,0,0,64.4,21.7,0,99.3,0.7,0,100,0,0,0,0,99.3,0,0,0,0,0.7,0,0,0,0,0,NA,NA,NA,1,"패스트푸드점","사근동"
"FBC56DE125","2024-04-01",4,6,6,6,6,0,0,11.5,21.1,0,40.5,59.5,39.3,33,16.2,8.2,3.3,15.9165,13.365,6.561,3.321,1.3365,23.3835,19.635,9.639,4.879,1.9635,10.85,0,NA,NA,NA,1,"양식음식점","성수2가제3동"
"FBC56DE125","2024-11-01",4,6,6,6,6,0,0,81,20,0,44.0559,55.8441,39.1,43.5,13,4.3,0,17.2431,19.1835,5.733,1.8963,0,21.8569,24.3165,7.267,2.4037,0,8,0,NA,NA,NA,1,"양식음식점","성수2가제3동"
"FBC56DE125","2024-06-01",4,6,6,6,6,0,0,18.2,20.4,0,42.1,57.9,39.5,33.1,16.7,8.4,2.3,16.6295,13.9351,7.0307,3.5364,0.9683,22.8705,19.1649,9.6693,4.8636,1.3317,8.07,0,NA,NA,NA,1,"양식음식점","성수2가제3동"
"FBC56DE125","2023-02-01",5,6,6,6,6,0,0,40.2,18.3,0,62.3,37.7,36.1,40.3,14.5,6.8,2.3,22.4903,25.1069,9.0335,4.2364,1.4329,13.6097,15.1931,5.4665,2.5636,0.8671,29.62,0,NA,NA,NA,1,"양식음식점","성수2가제3동"
"FBC56DE125","2024-12-01",4,6,6,6,6,0,0,89.7,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"양식음식점","성수2가제3동"
"FBC56DE125","2024-03-01",5,6,6,6,6,0,0,9,21.1,0,44.1,55.9,37.1,34.2,17,8.4,3.3,16.3611,15.0822,7.497,3.7044,1.4553,20.7389,19.1178,9.503,4.6956,1.8447,10.38,0,NA,NA,NA,1,"양식음식점","성수2가제3동"
"FBC56DE125","2024-08-01",4,6,6,6,6,0,0,23.3,20.3,0,38.4,61.6,42.5,31.4,16.9,6.8,2.4,16.32,12.0576,6.4896,2.6112,0.9216,26.18,19.3424,10.4104,4.1888,1.4784,7.46,0,NA,NA,NA,1,"양식음식점","성수2가제3동"
"08336C3B85","2024-11-01",3,2,2,2,4,207.3,352.3,12.2,16.9,1,65.2,34.8,22,32.5,20.4,16.7,8.4,14.344,21.19,13.3008,10.8884,5.4768,7.656,11.31,7.0992,5.8116,2.9232,34,9.2,14.4,35.6,50,0,"한식음식점","성수1가제2동"
"08336C3B85","2023-03-01",3,2,1,1,4,255.9,447.6,7.9,15.9,1,64.6,35.4,25.2,35.3,21.7,11.6,6.2,16.2792,22.8038,14.0182,7.4936,4.0052,8.9208,12.4962,7.6818,4.1064,2.1948,35.95,7.19,15.2,37.9,46.9,0,"한식음식점","성수1가제2동"
"104031A6C2","2023-02-01",4,6,6,6,6,0,0,41.3,10.5,1,39.7397,60.3603,0,0,23.1,46.2,30.8,0,0,9.1707,18.3414,12.2276,0,0,13.9293,27.8586,18.5724,11.76,0,NA,NA,NA,1,"육류판매","마장동"
"1521FF7269","2024-09-01",6,5,5,5,2,3.1,1.3,35,17.1,0,53.4,46.6,22.2,28.2,18,19.9,11.7,11.8548,15.0588,9.612,10.6266,6.2478,10.3452,13.1412,8.388,9.2734,5.4522,10.42,0.39,0,100,0,1,"한식음식점","왕십리도선동"
"1E00B3CC15","2023-05-01",6,6,5,5,6,0.1,1.2,82.6,17.1,0,49.9499,50.1501,16.7,28.6,31,16.7,7.1,8.3333,14.2714,15.469,8.3333,3.5429,8.3667,14.3286,15.531,8.3667,3.5571,11.11,2.22,0,0,100,1,"한식음식점","용답동"
"1E00B3CC15","2023-04-01",3,6,5,5,5,1.2,3.7,81.5,16.4,0,48.8,51.2,22,26,28,16,8,10.736,12.688,13.664,7.808,3.904,11.264,13.312,14.336,8.192,4.096,13.46,5.77,66.7,33.3,0,1,"한식음식점","용답동"
"260F71BF9B","2024-09-01",5,4,3,3,5,26.7,71.2,75.1,20.7,0,37.6376,62.4624,28.9,35.8,19,13.4,3,10.8664,13.4608,7.144,5.0384,1.128,18.0336,22.3392,11.856,8.3616,1.872,27.15,5.74,13.3,44.4,42.2,1,"양식음식점","성수2가제3동"
"2FB0335820","2024-10-01",4,6,6,6,6,0,0,43.4,12.5,1,78.5,21.5,0,11.1,33.3,50,5.6,0,8.7135,26.1405,39.25,4.396,0,2.3865,7.1595,10.75,1.204,23.53,0,NA,NA,NA,1,"호프-간이주점","금호2.3가동"
"499F3ECFD7","2024-04-01",4,4,5,4,3,23,23.4,45.3,19.3,0,76.9,23.1,15.2,30.3,17.4,22.7,14.4,11.6888,23.3007,13.3806,17.4563,11.0736,3.5112,6.9993,4.0194,5.2437,3.3264,15.7,9.09,66.7,0,33.3,1,"한식음식점","금호2.3가동"
"499F3ECFD7","2024-02-01",4,4,5,4,3,30.5,27.4,45.9,19.3,0,78.078,22.022,12.2,33.6,19.1,23.7,11.5,9.516,26.208,14.898,18.486,8.97,2.684,7.392,4.202,5.214,2.53,14.17,5.83,66.7,8.3,25,1,"한식음식점","금호2.3가동"
"4FD8F44568","2024-09-01",6,6,5,5,3,1.3,1.3,89.6,17.1,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,1,"한식음식점","금호4가동"
"4FD8F44568","2024-11-01",6,6,5,5,3,1.8,1.3,86.6,16.9,0,80,20,0,25,25,50,0,0,20,20,40,0,0,5,5,10,0,25,0,100,0,0,1,"한식음식점","금호4가동"
"56D6494E4A","2024-03-01",4,6,5,5,3,2.5,2.9,78.4,21.1,0,46.8531,53.0469,23.1,25.6,12.8,33.3,5.1,10.8339,12.0064,6.0032,15.6177,2.3919,12.2661,13.5936,6.7968,17.6823,2.7081,20.59,0,100,0,0,1,"패스트푸드점","송정동"
"56D6494E4A","2024-02-01",4,6,5,5,3,3.1,3.1,77.9,21.4,0,43.7,56.3,24.4,24.4,12.2,34.1,4.9,10.6628,10.6628,5.3314,14.9017,2.1413,13.7372,13.7372,6.8686,19.1983,2.7587,16.67,2.78,0,0,100,1,"패스트푸드점","송정동"
"69C015926E","2023-03-01",5,3,2,2,4,153,262.2,21.3,15.9,1,49.6496,50.4504,28.9,37.7,17.5,10.8,5.2,14.3344,18.6992,8.68,5.3568,2.5792,14.5656,19.0008,8.82,5.4432,2.6208,27.33,8.46,9,45.1,45.9,1,"한식음식점","성수2가제1동"
"81109044D7","2024-08-01",4,3,4,4,3,72.5,85.1,36.7,18.9,1,35.2,64.8,3.9,20.6,26.3,31.3,17.9,1.3728,7.2512,9.2576,11.0176,6.3008,2.5272,13.3488,17.0424,20.2824,11.5992,40.97,5.29,82.4,0,17.6,1,"한식음식점","행당제1동"
"8939E02566","2023-06-01",5,2,4,4,1,122.4,22.2,12.6,17.6,1,44.6553,55.2447,40.6,41.5,10.5,5.5,1.8,18.1482,18.5505,4.6935,2.4585,0.8046,22.4518,22.9495,5.8065,3.0415,0.9954,3.59,4.49,0,6.3,93.8,1,"일식음식점","성수1가제1동"
"8A5378CE22","2023-04-01",5,4,3,3,4,67.2,173,28.5,16.4,1,37,63,58.8,18.4,9.5,10.9,2.4,21.756,6.808,3.515,4.033,0.888,37.044,11.592,5.985,6.867,1.512,20.66,7.81,40.7,5.1,54.2,1,"커피-음료","사근동"
"8CA6B75925","2024-12-01",4,3,4,3,3,178.7,53.9,9.8,16.7,0,28.6713,71.2287,53.6,29.8,8,6.8,1.7,15.3832,8.5526,2.296,1.9516,0.4879,38.2168,21.2474,5.704,4.8484,1.2121,4.21,5.84,10.9,16.4,72.7,1,"호프-간이주점","성수1가제2동"
"8CF39A31E0","2024-03-01",3,3,3,3,4,98.3,236.6,14.9,19.2,1,57.2,42.8,23.9,32.1,17.2,16.4,10.4,13.6708,18.3612,9.8384,9.3808,5.9488,10.2292,13.7388,7.3616,7.0192,4.4512,45.39,5.22,15.1,38.4,46.6,1,"일식음식점","성수2가제1동"
"8CF39A31E0","2024-02-01",3,3,3,3,4,110.4,248.4,14.2,19.3,1,55.3104,44.8896,22.9,31.1,18.4,17.4,10.4,12.6408,17.1672,10.1568,9.6048,5.7408,10.2592,13.9328,8.2432,7.7952,4.6592,42.5,5.44,17.3,41.3,41.3,1,"일식음식점","성수2가제1동"
